agent_name,price,address_locality,agent_phone,address,agent_address,street_address
Connells,150000,Luton,+44 1582 879104,"Villa Road, Luton LU2","83 George Street, Luton, LU1 2AT |",Villa Road
Connells,145000,Luton,+44 1582 879104,"High Town Road, Luton LU2","83 George Street, Luton, LU1 2AT |",High Town Road
Connells,145000,Luton,+44 1582 879104,"Moulton Rise, Luton LU2","83 George Street, Luton, LU1 2AT |",Moulton Rise
Connells,140000,Luton,+44 1582 879104,"Grove Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Grove Road
Connells,230000,Dunstable,+44 1582 879106,"Chelsea Gardens, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Chelsea Gardens
Connells,225000,Dunstable,+44 1582 879106,"Bowmans Way, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Bowmans Way
Connells,210000,Dunstable,+44 1582 879106,"Limestone Grove, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Limestone Grove
Connells,210000,DUNSTABLE,+44 1582 879106,"Healey Road, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Healey Road
Connells,200000,Dunstable,+44 1582 879106,"Vauxhall Way, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Vauxhall Way
Connells,190000,Dunstable,+44 1582 879106,"Watling Gardens, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Watling Gardens
Connells,180000,Dunstable,+44 1582 879106,"Kiln Way, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Kiln Way
Connells,180000,Dunstable,+44 1582 879106,"High Street South, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",High Street South
Connells,180000,Dunstable,+44 1582 879106,"Watling Gardens, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Watling Gardens
David Doyle Estate Agents,487500,Hemel Hempstead,+44 1442 493812,"4 Bed Heath Lane, Boxmoor HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Heath Lane
David Doyle Estate Agents,485000,Hemel Hempstead,+44 1442 493812,"Chenies Court, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Chenies Court
David Doyle Estate Agents,475000,Hemel Hempstead,+44 1442 493812,"Fir Tree Close, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Fir Tree Close
David Doyle Estate Agents,475000,Hemel Hempstead,+44 1442 493812,"Braemar Turn, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Braemar Turn
David Doyle Estate Agents,475000,Hemel Hempstead,+44 1442 493812,"Chipperfield Road, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Boundary Cottages
David Doyle Estate Agents,475000,Hemel Hempstead,+44 1442 493812,"Belmont Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Belmont Road
David Doyle Estate Agents,475000,Hemel Hempstead,+44 1442 493812,"Keats Close, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Keats Close
Anthony James Manser,595000,Isleworth,+44 20 3641 4053,"College Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",College Road Isleworth
Anthony James Manser,595000,London,+44 20 3641 4053,"Clerkenwell House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Clerkenwell House Hilda Road London
Anthony James Manser,585000,Isleworth,+44 20 3641 4053,"Davies Walk, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Davies Walk Isleworth
Anthony James Manser,540000,Isleworth,+44 20 3641 4053,"Woodland Gardens, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Woodland Gardens Isleworth
Anthony James Manser,499000,Isleworth,+44 20 3641 4053,"Clifton Road, Isleworth, London TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Clifton Road Isleworth
Anthony James Manser,495000,London,+44 20 3641 4053,"Chaucer House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Chaucer House Hilda Road London
Anthony James Manser,475000,Hounslow,+44 20 3641 4053,"Cardington Square, Hounslow, Middlesex TW4","22 St. Johns Road, Isleworth, TW7 6NW |",Cardington Square Hounslow
Anthony James Manser,470000,London,+44 20 3641 4053,"Clerkenwell House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Clerkenwell House Hilda Road London
Connells,500000,Salisbury,+44 1980 669030,"Kitchener Road, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Kitchener Road
Anderson Estates,1500000,Windsor,+44 1753 903859,"Maidenhead Road, Windsor SL4","24 Windsor Road, Slough, SL1 2EJ |",Maidenhead Road
Andrew Pearce Estate Agents & Chartered Surveyors,799950,Pinner,+44 20 8166 1799,"Bridle Road, Eastcote, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Bridle Road
Andrew Pearce Estate Agents & Chartered Surveyors,799950,Pinner,+44 20 8166 1799,"Curzon Place, Eastcote, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Curzon Place
Andrew Pearce Estate Agents & Chartered Surveyors,0,Pinner,+44 20 8166 1799,"Southbourne Close, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Southbourne Close
Andrew Pearce Estate Agents & Chartered Surveyors,775000,Harrow,+44 20 8166 1799,"The Retreat, Harrow HA2","10 High Street, Pinner, HA5 5PW |",The Retreat
Andrew Pearce Estate Agents & Chartered Surveyors,757000,Pinner,+44 20 8166 1799,"Sylvia Avenue, Hatch End, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Sylvia Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,700000,Pinner,+44 20 8166 1799,"Eastern Avenue, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Eastern Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,699999,Harrow,+44 20 8166 1799,"Brook Drive, North Harrow, Harrow HA1","10 High Street, Pinner, HA5 5PW |",Brook Drive
Connells,375000,Banbury,+44 1295 675033,"Tadmarton Road, Bloxham, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Tadmarton Road
Connells,374750,Banbury,+44 1295 675033,"Bloxham Road, Banbury, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Bloxham Road
Connells,350000,Banbury,+44 1295 675033,"Crouch Street, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Crouch Street
Connells,0,Banbury,+44 1295 675033,"Tadmarton Road, Bloxham, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Tadmarton Road
Connells,300000,Banbury,+44 1295 675033,"Gilkes Yard, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Gilkes Yard
Connells,300000,Banbury,+44 1295 675033,"Sinclair Drive, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Sinclair Drive
Connells,295000,Banbury,+44 1295 675033,"Washle Drive, Middleton Cheney, Banbury OX17","33 Bridge Street, Banbury, OX16 5PN |",Washle Drive
Connells,140000,LUTON,+44 1582 879104,"New Bedford Road, Luton LU3","83 George Street, Luton, LU1 2AT |",New Bedford Road
Connells,135000,Luton,+44 1582 879104,"Farley Hill, Luton LU1","83 George Street, Luton, LU1 2AT |",Farley Hill
Connells,125000,Luton,+44 1582 879104,"Leicester Road, Luton LU4","83 George Street, Luton, LU1 2AT |",Leicester Road
Connells,120000,LUTON,+44 1582 879104,"Carisbrooke Road, Luton LU4","83 George Street, Luton, LU1 2AT |",Carisbrooke Road
Connells,52000,LUTON,+44 1582 879104,"Ruthin Close, Luton LU1","83 George Street, Luton, LU1 2AT |",Ruthin Close
Connells,50000,Luton,+44 1582 879104,"Ruthin Close, Luton LU1","83 George Street, Luton, LU1 2AT |",Ruthin Close
Connells,180000,Dunstable,+44 1582 879106,"The Parklands, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",The Parklands
Connells,160000,Dunstable,+44 1582 879106,"Victoria Street, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Victoria Street
Connells,150000,Dunstable,+44 1582 879106,"Northfields, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Northfields
Connells,140000,Luton,+44 1582 879106,"Manor Road, Woodside, Luton LU1","19 High St North, Dunstable, LU6 1HX |",Manor Road
Connells,120000,Dunstable,+44 1582 879106,"High Street South, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",High Street South
David Doyle Estate Agents,470000,Hemel Hempstead,+44 1442 493812,"Jasmin Way, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Jasmin Way
David Doyle Estate Agents,462500,Hemel Hempstead,+44 1442 493812,"Belswains Lane, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Belswains Lane
David Doyle Estate Agents,460000,Hemel Hempstead,+44 1442 493812,"Autumn Glades, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Autumn Glades
David Doyle Estate Agents,460000,Hemel Hempstead,+44 1442 493812,"Goldcroft, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Goldcroft
David Doyle Estate Agents,450000,Hemel Hempstead,+44 1442 493812,"Dinmore, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Dinmore
Anthony James Manser,465000,Isleworth,+44 20 3641 4053,"565 London Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",565 London Road Isleworth
Anthony James Manser,440000,London,+44 20 3641 4053,"Clerkenwell House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Clerkenwell House Hilda Road London
Anthony James Manser,435000,Isleworth,+44 20 3641 4053,"565 London Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",565 London Road Isleworth
Anthony James Manser,430000,Isleworth,+44 20 3641 4053,"Borough Road, Osterley, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Borough Road Isleworth
Anthony James Manser,425000,London,+44 20 3641 4053,"Clerkenwell House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Clerkenwell House Hilda Road London
Anthony James Manser,400000,London,+44 20 3641 4053,"Glatt House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Glatt House Hilda Road London
Anthony James Manser,385000,Isleworth,+44 20 3641 4053,"Osterley Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Osterley Road Isleworth
Connells,445000,Salisbury,+44 1980 669030,"Bourne View, Allington, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Bourne View
Connells,425000,Salisbury,+44 1980 669030,"Great Amber Way, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Great Amber Way
Connells,415000,Salisbury,+44 1980 669030,"Back Lane, Tilshead, Salisbury SP3","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Back Lane
Connells,410000,Salisbury,+44 1980 669030,"Redworth Mews, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Redworth Mews
Connells,400000,Salisbury,+44 1980 669030,"Redworth Drive, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Redworth Drive
Connells,385000,Pewsey,+44 1980 669030,"Wilcot Road, Pewsey SN9","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Crown Close
Connells,375000,Salisbury,+44 1980 669030,"Simmance Way, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Simmance Way
Connells,360000,Salisbury,+44 1980 669030,"Cygnet Drive, Durrington, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Cygnet Drive
Anderson Estates,520000,Slough,+44 1753 903859,"Trumper Way, Cippenham, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Trumper Way
Anderson Estates,465000,Slough,+44 1753 903859,"Stoke Poges Lane, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Stoke Poges Lane
Anderson Estates,449950,Slough,+44 1753 903859,"Buckingham Avenue East, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Buckingham Avenue East
Anderson Estates,400000,Slough,+44 1753 903859,"Connaught Road, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Connaught Road
Anderson Estates,364900,Slough,+44 1753 903859,"Howard Avenue, Stoke Poges, Slough SL2","24 Windsor Road, Slough, SL1 2EJ |",Howard Avenue
Anderson Estates,359950,Slough,+44 1753 903859,"St. Johns Road, Slough SL2","24 Windsor Road, Slough, SL1 2EJ |",St John Road
Anderson Estates,355000,Slough,+44 1753 903859,"Diamond Road, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Road
Anderson Estates,355000,Slough,+44 1753 903859,"Norfolk Avenue, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Norfolk Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,699950,Pinner,+44 20 8166 1799,"Harlyn Drive, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Harlyn Drive
Andrew Pearce Estate Agents & Chartered Surveyors,680000,Harrow,+44 20 8166 1799,"College Avenue, Harrow Weald, Harrow HA3","10 High Street, Pinner, HA5 5PW |",College Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,675000,Northwood,+44 20 8166 1799,"Woodlands, Ducks Hill Road, Northwood HA6","10 High Street, Pinner, HA5 5PW |",Ducks Hill Road
Andrew Pearce Estate Agents & Chartered Surveyors,665000,Pinner,+44 20 8166 1799,"Gladsdale Drive, Eastcote, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Gladsdale Drive
Andrew Pearce Estate Agents & Chartered Surveyors,650000,Harrow,+44 20 8166 1799,"The Drive, Harrow Garden Village HA2","10 High Street, Pinner, HA5 5PW |",The Drive
Andrew Pearce Estate Agents & Chartered Surveyors,645000,Pinner,+44 20 8166 1799,"Rickmansworth Road, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Rickmansworth Road
Andrew Pearce Estate Agents & Chartered Surveyors,625000,Pinner,+44 20 8166 1799,"Birkdale Avenue, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Birkdale Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,0,Pinner,+44 20 8166 1799,"George V Avenue, Pinner HA5","10 High Street, Pinner, HA5 5PW |",George V Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,600000,Pinner,+44 20 8166 1799,"Cannon Lane, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Cannon Lane
Connells,290000,Banbury,+44 1295 675033,"Hillview Crescent, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Hillview Crescent
Connells,280000,Banbury,+44 1295 675033,"Wellington Avenue, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Wellington Avenue
Connells,275000,Banbury,+44 1295 675033,"Chatsworth Drive, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Chatsworth Drive
Connells,270000,BANBURY,+44 1295 675033,"Centre Street, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Centre Street
Connells,0,Banbury,+44 1295 675033,"Tadmarton Road, Bloxham, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Tadmarton Road
Connells,265000,Banbury,+44 1295 675033,"West Bar Street, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",West Bar Street
Connells,260000,Banbury,+44 1295 675033,"West Bar Street, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",West Bar Street
Connells,250000,BANBURY,+44 1295 675033,"Springfield Avenue, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Springfield Avenue
David Doyle Estate Agents,450000,Hemel Hempstead,+44 1442 493812,"Honeycross Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Honeycross Road
David Doyle Estate Agents,450000,Hemel Hempstead,+44 1442 493812,"Alldicks Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Alldicks Road
David Doyle Estate Agents,450000,Hemel Hempstead,+44 1442 493812,"Aspfield Row, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Aspfield Row
David Doyle Estate Agents,440000,Hemel Hempstead,+44 1442 493812,"Lysander Close, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Lysander Close
David Doyle Estate Agents,430000,Hemel Hempstead,+44 1442 493812,"Jocketts Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Jocketts Road
David Doyle Estate Agents,425000,Hemel Hempstead,+44 1442 493812,"Chipperfield Road, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |","Boundary Cottages, Chipperfield Road"
David Doyle Estate Agents,425000,Hemel Hempstead,+44 1442 493812,"Horselers, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Horselers
David Doyle Estate Agents,425000,Hemel Hempstead,+44 1442 493812,"Northridge Way, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Northridge Way
Anthony James Manser,380000,Isleworth,+44 20 3641 4053,"Academy Place, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Academy Place Isleworth
Anthony James Manser,365000,Isleworth,+44 20 3641 4053,"Woodall House, Shire Horse Way, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Woodall House Shire Horse Way Isleworth
Anthony James Manser,355000,Isleworth,+44 20 3641 4053,"Fairbanks House, London Road, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Fairbanks House London Road Isleworth
Anthony James Manser,344950,London,+44 20 3641 4053,"Friars Place Lane, Acton, London W3","22 St. Johns Road, Isleworth, TW7 6NW |",Friars Place Lane Acton London
Anthony James Manser,340000,,+44 20 3641 4053,"London Road, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",579 London Road Isleworth
Anthony James Manser,325000,London,+44 20 3641 4053,"Clerkenwell House, Hilda Road, London UB2","22 St. Johns Road, Isleworth, TW7 6NW |",Clerkenwell House Hilda Road London
Anthony James Manser,308000,Isleworth,+44 20 3641 4053,"Braybourne Drive, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Braybourne Drive Isleworth
Connells,550000,Bedford,+44 1234 880320,"Lancaster Avenue, Elstow, Bedford MK42","42 Allhallows, Bedford, MK40 1LN |",Lancaster Avenue
Connells,350000,Salisbury,+44 1980 669030,"London Road, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",London Road
Connells,340000,Pewsey,+44 1980 669030,"Wilcot Road, Pewsey SN9","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Crown Close
Connells,340000,Salisbury,+44 1980 669030,"St Just Close, Newton Toney, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",St Just Close
Connells,325000,Salisbury,+44 1980 669030,"Ridgmount, Durrington, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Ridgmount
Connells,310000,Salisbury,+44 1980 669030,"Lancelot Way, Amesbury, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Lancelot Way
Connells,300000,Salisbury,+44 1980 669030,"Larkhill Road, Durrington, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Larkhill Road
Connells,300000,Tidworth,+44 1980 669030,"High Street, Shipton Bellinger, Tidworth SP9","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",High Street
Connells,300000,Salisbury,+44 1980 669030,"Kingfisher Drive, Durrington, Salisbury SP4","Unit 3, 23 Salisbury Street, Amesbury, SP4 7AW |",Kingfisher Drive
Anderson Estates,349950,Slough,+44 1753 903859,"Spackmans Way, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Spackmans Way
Anderson Estates,325000,Slough,+44 1753 903859,"Grays Road, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Grays Road
Anderson Estates,265000,Slough,+44 1753 903859,"Adelphi Gardens, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Adelphi Gardends
Anderson Estates,259950,Slough,+44 1753 903859,"Sydenham Gardens, Chalvey Grove, Slough SL1","24 Windsor Road, Slough, SL1 2EJ |",Sydenham Gardens
Andrew Pearce Estate Agents & Chartered Surveyors,589950,Northwood,+44 20 8166 1799,"Townsend Way, Northwood HA6","10 High Street, Pinner, HA5 5PW |",Townsend Way
Andrew Pearce Estate Agents & Chartered Surveyors,585000,Pinner,+44 20 8166 1799,"Wiltshire Lane, Eastcote, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Wiltshire Lane
Andrew Pearce Estate Agents & Chartered Surveyors,575000,Pinner,+44 20 8166 1799,"The Chase, Pinner HA5","10 High Street, Pinner, HA5 5PW |",The Chase
